2023-03-14 13:31:00,156,0,9999999,2,3.0405,3.67,0
2023-03-14 13:32:00,157,0,9999999,2,3.0405,3.67,0
2023-03-14 13:33:00,158,0,9999999,2,3.0405,3.67,0
2023-03-14 13:34:00,159,0,9999999,2,3.0405,3.67,0
2023-03-14 13:35:00,160,0,9999999,2,3.0405,3.67,0
2023-03-14 13:36:00,161,0,9999999,2,3.0405,3.67,0
2023-03-14 13:37:00,162,0,9999999,2,3.0405,3.67,0
2023-03-14 13:38:00,163,0,9999999,2,3.0405,3.67,0
2023-03-14 13:39:00,164,0,9999999,2,3.0405,3.67,0
2023-03-14 13:40:00,165,0,-1.592,0,3.0405,3.67,0
2023-03-14 13:41:00,166,0,9999999,2,3.0405,3.67,0
2023-03-14 13:42:00,167,0,9999999,8,3.0405,3.67,0
2023-03-14 13:43:00,168,0,9999999,8,4.9395,3.67,0
2023-03-14 14:28:00,170,0,-0.618,0,3.0405,3.68,0
2023-03-14 14:29:00,171,0,9999999,2,3.0405,3.68,0
2023-03-14 14:30:00,172,0,-0.619,0,3.0405,3.68,0
2023-03-14 14:31:00,173,0,-0.625,0,3.0405,3.68,0
2023-03-14 14:32:00,174,0,9999999,2,3.0405,3.68,0
2023-03-14 14:33:00,175,0,9999999,2,3.0405,3.68,0
2023-03-14 14:34:00,176,0,9999999,2,3.0405,3.68,0
2023-03-14 14:35:00,177,0,9999999,2,3.0405,3.68,0
2023-03-14 14:36:00,178,0,9999999,2,3.0405,3.68,0
2023-03-14 14:37:00,179,0,9999999,2,3.0405,3.68,0
2023-03-14 14:38:00,180,0,9999999,2,3.0405,3.68,0
2023-03-14 14:39:00,181,0,9999999,2,3.0405,3.68,0
2023-03-14 14:40:00,182,0,9999999,2,3.0405,3.68,0
2023-03-14 14:41:00,183,0,9999999,2,3.0405,3.68,0
2023-03-14 14:42:00,184,0,9999999,2,3.0405,3.68,0
2023-03-14 14:43:00,185,0,-0.797,0,3.0405,3.68,0
2023-03-14 14:44:00,186,0,9999999,2,3.0405,3.68,0
2023-03-14 14:45:00,187,0,9999999,2,3.0405,3.68,0
2023-03-14 14:46:00,188,0,9999999,2,3.0405,3.68,0
2023-03-14 14:47:00,189,0,-0.578,0,3.0405,3.68,0
2023-03-14 14:48:00,190,0,-0.579,0,3.0405,3.68,0
2023-03-14 14:49:00,191,0,-0.58,0,3.0405,3.68,0
2023-03-14 14:50:00,192,0,-2.22,0,3.0405,3.68,0
2023-03-14 14:51:00,193,0,9999999,2,3.0405,3.68,0
2023-03-14 14:52:00,194,0,9999999,2,3.0405,3.68,0
2023-03-14 14:53:00,195,0,9999999,2,3.0405,3.68,0
2023-03-14 14:54:00,196,0,9999999,2,3.0405,3.68,0
2023-03-14 14:55:00,197,0,9999999,2,3.0405,3.68,0
2023-03-14 14:56:00,198,0,9999999,2,3.0405,3.68,0
2023-03-14 14:57:00,199,0,9999999,2,3.0405,3.68,0
2023-03-14 14:58:00,200,0,9999999,2,3.0405,3.68,0
2023-03-14 14:59:00,201,0,9999999,2,3.0405,3.68,0
2023-03-14 15:00:00,202,0,9999999,2,3.0405,3.68,0
2023-03-14 15:01:00,203,0,9999999,2,3.0405,3.68,0
2023-03-14 15:02:00,204,0,9999999,2,3.0405,3.68,0
2023-03-14 15:03:00,205,0,9999999,2,3.0405,3.68,0
2023-03-14 15:04:00,206,0,9999999,2,3.0405,3.68,0
2023-03-14 15:05:00,207,0,9999999,2,3.0405,3.68,0
2023-03-14 15:06:00,208,0,9999999,2,3.0405,3.68,0
2023-03-14 15:07:00,209,0,9999999,2,3.0403,3.68,0
2023-03-14 15:08:00,210,0,9999999,2,3.0405,3.68,0
2023-03-14 15:09:00,211,0,9999999,2,3.0405,3.68,0
2023-03-14 15:10:00,212,0,9999999,2,3.0405,3.68,0
2023-03-14 15:11:00,213,0,9999999,2,3.0405,3.68,0
2023-03-14 15:23:00,215,0,-35.399,0,3.0405,3.67,0
2023-03-14 15:24:00,216,0,9999999,2,3.0405,3.68,0
2023-03-14 15:25:00,217,0,9999999,2,3.0405,3.68,0
2023-03-14 15:28:00,218,0,9999999,2,3.0405,3.68,0
2023-03-14 15:32:00,219,0,9999999,2,3.0405,3.68,0
2023-03-14 15:36:00,220,0,9999999,2,3.0405,3.68,0
2023-03-14 15:40:00,221,0,9999999,2,3.0405,3.67,0
2023-03-14 15:42:00,222,0,9999999,2,3.0405,3.68,0
2023-03-14 15:44:00,223,0,9999999,2,3.0405,3.68,0
2023-03-14 15:48:00,224,0,-5.537,0,3.0405,3.68,0
2023-03-14 15:54:00,225,0,9999999,8,3.0405,3.68,0
2023-03-14 15:56:00,226,0,9999999,2,3.0405,3.68,0
2023-03-14 15:58:00,227,0,9999999,2,3.0405,3.68,0
2023-03-14 16:00:00,228,0,9999999,2,3.0405,3.68,0
2023-03-14 16:02:00,229,0,9999999,2,3.0405,3.68,0
2023-03-14 16:04:00,230,0,9999999,2,3.0405,3.68,0
2023-03-14 16:06:00,231,0,nan,nan,3.0405,3.68,0
2023-03-14 16:08:00,232,0,nan,nan,3.0405,3.68,0
2023-03-14 16:10:00,233,0,nan,nan,3.0405,3.68,0
2023-03-14 16:12:00,234,0,nan,nan,3.0405,3.68,0
2023-03-14 16:35:10,255,0,9999999,2,3.0405,3.69,0
2023-03-14 16:36:00,256,8,9999999,2,3.0405,3.69,0
2023-03-14 16:37:00,257,0,9999999,2,3.0405,3.69,0
2023-03-14 16:38:00,258,0,9999999,2,3.0405,3.69,0
2023-03-14 16:39:00,259,26,9999999,2,3.0405,3.69,0
2023-03-14 16:40:00,260,0,9999999,2,3.0405,3.69,0
2023-03-14 16:41:00,261,0,9999999,2,3.0405,3.69,0
2023-03-14 16:42:00,262,0,9999999,2,3.0405,3.69,0
2023-03-14 16:43:00,263,0,9999999,2,3.0405,3.69,0
2023-03-14 16:47:00,265,0,9999999,2,3.0405,3.69,0
2023-03-14 16:48:00,266,0,9999999,2,3.0405,3.69,0
2023-03-14 16:49:00,268,0,3.0405,3.68,0,,
2023-03-14 16:50:00,269,0,3.5329,3.68,0,,
2023-03-14 16:51:00,270,0,3.0405,3.68,0,,
2023-03-14 16:52:00,271,0,3.0405,3.69,0,,
2023-03-14 16:53:00,272,0,9999999,2,3.0405,3.69,0
2023-03-14 16:54:00,274,0,9999999,2,3.0405,3.69,0
2023-03-14 16:55:00,275,0,9999999,2,3.0405,3.69,0
2023-03-14 16:56:00,276,0,9999999,2,3.0405,3.69,0
2023-03-14 16:57:00,277,0,9999999,2,3.0405,3.69,0
2023-03-14 16:58:00,278,0,9999999,2,3.0405,3.69,0
2023-03-14 16:59:00,279,0,9999999,2,3.0405,3.69,0
2023-03-14 17:00:00,280,0,9999999,2,3.0405,3.69,0
2023-03-14 17:01:00,281,0,9999999,2,3.0405,3.69,0
2023-03-14 17:02:00,282,0,9999999,2,3.0405,3.68,0
2023-03-14 17:03:00,283,0,9999999,2,3.0405,3.68,0
2023-03-14 17:04:00,284,0,9999999,2,3.0405,3.69,0
2023-03-14 17:05:00,285,0,9999999,2,3.0405,3.69,0
2023-03-14 18:13:00,287,0,9999999,2,3.0405,3.68,0
2023-03-14 18:14:00,288,0,9999999,2,3.0405,3.68,0
2023-03-14 18:15:00,289,0,9999999,2,3.0405,3.69,0
2023-03-14 18:16:00,290,0,9999999,2,3.0405,3.68,0
2023-03-14 18:17:00,291,0,9999999,2,3.0405,3.69,0
2023-03-14 18:18:00,292,0,9999999,2,3.0405,3.68,0
2023-03-14 18:19:00,293,0,9999999,2,3.0405,3.69,0
2023-03-14 18:20:00,294,0,9999999,2,3.0405,3.69,0
2023-03-14 18:21:00,295,0,-1.653,0,3.0405,3.69,0
2023-03-14 18:22:00,296,0,-1.691,0,3.0405,3.69,0
2023-03-14 18:23:00,297,0,9999999,2,3.0405,3.68,0
2023-03-14 18:24:00,298,0,-1.659,0,3.0405,3.68,0
2023-03-14 18:25:00,299,0,-1.665,0,3.0405,3.68,0
2023-03-14 18:26:00,300,0,-1.682,0,3.0405,3.69,0
2023-03-14 18:27:00,301,0,9999999,2,3.0405,3.69,0
2023-03-14 18:28:00,302,0,9999999,2,3.0405,3.69,0
2023-03-14 18:29:00,303,0,9999999,2,3.0405,3.68,0
2023-03-14 18:40:00,305,0,9999999,2,3.0405,3.68,0
2023-03-15 10:40:00,307,0,-0.173,0,0.5721,3.68,0
2023-03-15 10:50:00,309,9999999,2,3.68,0,,
2023-03-15 11:00:00,311,-1.739,0,3.67,0,,
2023-03-15 11:10:00,313,-1.736,0,3.67,0,,
2023-03-15 11:20:00,314,-1.734,0,3.67,0,,
2023-03-15 11:30:00,316,-1.737,0,3.67,0,,
2023-03-15 11:31:00,317,-1.736,0,3.67,0,,
2023-03-15 11:32:00,318,-1.736,0,3.67,0,,
2023-03-15 11:33:00,319,-1.732,0,3.67,0,,
2023-03-15 11:34:00,320,-1.736,0,3.67,0,,
2023-03-15 11:35:00,321,-1.733,0,3.67,0,,
2023-03-15 11:36:00,322,-1.734,0,3.68,0,,
2023-03-15 11:37:00,323,9999999,2,3.67,0,,
2023-03-15 11:38:00,324,9999999,2,3.67,0,,
